,don_id,rec_id,distance
0,don926,rec1004,2496.931
1,don926,rec1009,2496.931
2,don926,rec1010,2447.0240000000003
3,don926,rec1012,257.8485
4,don926,rec1013,2438.295
5,don926,rec1014,1361.0639999999999
6,don926,rec1018,2288.321
7,don926,rec102,1962.951
8,don926,rec1023,773.424
9,don926,rec1024,2288.321
10,don926,rec1026,92.1265
11,don926,rec1029,773.424
12,don926,rec103,2288.321
13,don926,rec1030,257.8485
14,don926,rec1031,2051.2335
15,don926,rec1034,92.1265
16,don926,rec1038,257.8485
17,don926,rec1039,287.5555
18,don926,rec1042,257.8485
19,don926,rec1044,1851.429
20,don926,rec1046,2721.855
21,don926,rec1048,2721.855
22,don926,rec105,2496.931
23,don926,rec1051,2525.0110000000004
24,don926,rec1052,659.2950000000001
25,don926,rec1054,257.8485
26,don926,rec1056,1851.429
27,don926,rec1057,2230.676
28,don926,rec1059,2721.855
29,don926,rec1060,2525.0110000000004
30,don926,rec1061,2230.676
31,don926,rec1062,2330.167
32,don926,rec1064,2380.3495
33,don926,rec1065,1687.427
34,don926,rec1067,2380.3495
35,don926,rec108,1280.471
36,don926,rec1082,1810.382
37,don926,rec1086,2190.6279999999997
38,don926,rec1091,1326.1255
39,don926,rec1093,1280.471
40,don926,rec1095,230.40949999999998
41,don926,rec1098,45.4975
42,don926,rec1103,1280.471
43,don926,rec1104,2721.855
44,don926,rec1108,1810.382
45,don926,rec1124,2127.9300000000003
46,don926,rec1129,2190.6279999999997
47,don926,rec1131,1280.471
48,don926,rec1134,1326.1255
49,don926,rec1136,2356.1324999999997
50,don926,rec114,2002.767
51,don926,rec1140,1464.1484999999998
52,don926,rec115,1361.0639999999999
53,don926,rec1151,916.9045
54,don926,rec1152,1646.1675
55,don926,rec1165,2525.0110000000004
56,don926,rec1166,2356.1324999999997
57,don926,rec1168,1464.1484999999998
58,don926,rec1169,2578.38
59,don926,rec1170,1646.1675
60,don926,rec1172,2525.0110000000004
61,don926,rec1174,2578.38
62,don926,rec1176,257.8485
63,don926,rec1177,2496.931
64,don926,rec1179,2721.855
65,don926,rec1189,2190.6279999999997
66,don926,rec1191,747.8325
67,don926,rec1193,92.1265
68,don926,rec1194,2456.6575000000003
69,don926,rec1195,1609.719
70,don926,rec1198,2721.855
71,don926,rec120,2721.855
72,don926,rec1205,92.1265
73,don926,rec1207,2608.4265
74,don926,rec121,2578.38
75,don926,rec1211,1687.427
76,don926,rec1219,2496.931
77,don926,rec1220,1851.429
78,don926,rec1221,1771.381
79,don926,rec1222,2190.6279999999997
80,don926,rec1231,411.125
81,don926,rec1233,287.5555
82,don926,rec1237,312.05600000000004
83,don926,rec1239,1962.951
84,don926,rec124,2155.799
85,don926,rec1248,1464.1484999999998
86,don926,rec1250,2356.1324999999997
87,don926,rec1251,1851.429
88,don926,rec1253,1464.1484999999998
89,don926,rec1254,2190.6279999999997
90,don926,rec1256,1029.376
91,don926,rec1257,2356.1324999999997
92,don926,rec1263,2548.16
93,don926,rec127,1810.382
94,don926,rec1271,1574.7820000000002
95,don926,rec1279,2456.6575000000003
96,don926,rec1280,1810.382
97,don926,rec1283,257.8485
98,don926,rec1286,1687.427
99,don926,rec1287,92.1265
100,don926,rec129,2356.1324999999997
101,don926,rec1293,117.8545
102,don926,rec1296,747.8325
103,don926,rec13,1851.429
104,don926,rec130,2415.7664999999997
105,don926,rec1300,2190.6279999999997
106,don926,rec1301,92.1265
107,don926,rec1302,2721.855
108,don926,rec1303,1609.719
109,don926,rec1310,411.125
110,don926,rec1314,1851.429
111,don926,rec1318,1029.376
112,don926,rec1320,892.107
113,don926,rec1321,2496.931
114,don926,rec1322,312.05600000000004
115,don926,rec1326,146.46300000000002
116,don926,rec1327,1962.951
117,don926,rec1329,1851.429
118,don926,rec133,1500.7305000000001
119,don926,rec1333,257.8485
120,don926,rec1334,2356.1324999999997
121,don926,rec1338,439.467
122,don926,rec134,1574.7820000000002
123,don926,rec1346,117.8545
124,don926,rec1347,1574.7820000000002
125,don926,rec1353,171.4935
126,don926,rec1354,1810.382
127,don926,rec1357,257.8485
128,don926,rec1359,892.107
129,don926,rec1360,257.8485
130,don926,rec1363,439.467
131,don926,rec1367,171.4935
132,don926,rec1377,470.42600000000004
133,don926,rec1379,2608.4265
134,don926,rec1380,2608.4265
135,don926,rec1383,2496.931
136,don926,rec1384,1280.471
137,don926,rec1385,230.40949999999998
138,don926,rec1387,2095.107
139,don926,rec1389,1810.382
140,don926,rec1390,92.1265
141,don926,rec1391,1771.381
142,don926,rec1395,2496.931
143,don926,rec1399,1893.2645
144,don926,rec1400,146.46300000000002
145,don926,rec1401,1574.7820000000002
146,don926,rec1404,2002.767
147,don926,rec1405,2525.0110000000004
148,don926,rec1407,1646.1675
149,don926,rec1408,1574.7820000000002
150,don926,rec1409,1851.429
151,don926,rec1411,2608.4265
152,don926,rec1412,2608.4265
153,don926,rec1414,2525.0110000000004
154,don926,rec1415,1810.382
155,don926,rec1416,171.4935
156,don926,rec1417,2428.357
157,don926,rec1418,2356.1324999999997
158,don926,rec1420,2051.2335
159,don926,rec1421,2356.1324999999997
160,don926,rec1424,1326.1255
161,don926,rec1425,2051.2335
162,don926,rec1427,1893.2645
163,don926,rec1428,1428.569
164,don926,rec1429,2399.879
165,don926,rec143,2380.3495
166,don926,rec1430,1241.0365000000002
167,don926,rec1431,2051.2335
168,don926,rec1432,2356.1324999999997
169,don926,rec1433,2496.931
170,don926,rec1435,2356.1324999999997
171,don926,rec1436,67.313
172,don926,rec1437,1646.1675
173,don926,rec1438,1537.2215
174,don926,rec1440,1574.7820000000002
175,don926,rec1443,2438.295
176,don926,rec1444,2190.6279999999997
177,don926,rec1445,230.40949999999998
178,don926,rec1446,1962.951
179,don926,rec1447,1687.427
180,don926,rec1450,2356.1324999999997
181,don926,rec1451,146.46300000000002
182,don926,rec1454,2095.107
183,don926,rec1456,1687.427
184,don926,rec1457,287.5555
185,don926,rec1458,1428.569
186,don926,rec1459,1646.1675
187,don926,rec1461,1893.2645
188,don926,rec1463,2399.879
189,don926,rec1470,146.46300000000002
190,don926,rec1471,2230.676
191,don926,rec1473,1280.471
192,don926,rec1475,2415.7664999999997
193,don926,rec1477,1893.2645
194,don926,rec1478,2525.0110000000004
195,don926,rec1479,348.2025
196,don926,rec148,2051.2335
197,don926,rec1482,117.8545
198,don926,rec1483,2548.16
199,don926,rec1485,1537.2215
200,don926,rec1488,257.8485
201,don926,rec1489,2051.2335
202,don926,rec1490,2288.321
203,don926,rec1491,1771.381
204,don926,rec1495,2230.676
205,don926,rec1498,2190.6279999999997
206,don926,rec1499,92.1265
207,don926,rec15,1962.951
208,don926,rec1500,287.5555
209,don926,rec1502,2608.4265
210,don926,rec1503,2330.167
211,don926,rec1505,2051.2335
212,don926,rec1509,2288.321
213,don926,rec151,2415.7664999999997
214,don926,rec1513,257.8485
215,don926,rec1514,287.5555
216,don926,rec1515,287.5555
217,don926,rec1516,171.4935
218,don926,rec1518,257.8485
219,don926,rec1519,92.1265
220,don926,rec1520,117.8545
221,don926,rec1521,1771.381
222,don926,rec1522,146.46300000000002
223,don926,rec1523,171.4935
224,don926,rec1524,2525.0110000000004
225,don926,rec1529,685.0084999999999
226,don926,rec153,2496.931
227,don926,rec1530,117.8545
228,don926,rec1532,287.5555
229,don926,rec1533,1186.5075000000002
230,don926,rec1535,1186.5075000000002
231,don926,rec1536,1464.1484999999998
232,don926,rec1539,1537.2215
233,don926,rec154,2190.6279999999997
234,don926,rec1540,2525.0110000000004
235,don926,rec1542,117.8545
236,don926,rec1543,2525.0110000000004
237,don926,rec1544,2307.6025
238,don926,rec1546,2230.676
239,don926,rec1548,659.2950000000001
240,don926,rec155,2456.6575000000003
241,don926,rec1551,2380.3495
242,don926,rec1552,2525.0110000000004
243,don926,rec1553,146.46300000000002
244,don926,rec1554,1280.471
245,don926,rec1555,2548.16
246,don926,rec1556,2190.6279999999997
247,don926,rec1559,1851.429
248,don926,rec1560,2095.107
249,don926,rec1561,1687.427
250,don926,rec1563,1893.2645
251,don926,rec1565,2525.0110000000004
252,don926,rec1568,2051.2335
253,don926,rec157,92.1265
254,don926,rec1577,1280.471
255,don926,rec1579,1500.7305000000001
256,don926,rec1580,1280.471
257,don926,rec1581,1646.1675
258,don926,rec1583,2721.855
259,don926,rec1585,287.5555
260,don926,rec1587,2288.321
261,don926,rec1588,2127.9300000000003
262,don926,rec1589,1646.1675
263,don926,rec1593,2721.855
264,don926,rec1595,2051.2335
265,don926,rec1597,257.8485
266,don926,rec1599,2415.7664999999997
267,don926,rec1600,470.42600000000004
268,don926,rec1601,2230.676
269,don926,rec1604,1280.471
270,don926,rec1605,1810.382
271,don926,rec1607,2563.2325
272,don926,rec1608,257.8485
273,don926,rec1609,2230.676
274,don926,rec161,1741.351
275,don926,rec1611,1500.7305000000001
276,don926,rec1612,2127.9300000000003
277,don926,rec1615,2288.321
278,don926,rec1616,2525.0110000000004
279,don926,rec1617,1428.569
280,don926,rec1619,2399.879
281,don926,rec162,2415.7664999999997
282,don926,rec1620,1500.7305000000001
283,don926,rec1621,92.1265
284,don926,rec1623,2563.2325
285,don926,rec1625,2496.931
286,don926,rec1626,92.1265
287,don926,rec1628,2356.1324999999997
288,don926,rec1630,2548.16
289,don926,rec1631,312.05600000000004
290,don926,rec1632,2288.321
291,don926,rec1636,659.2950000000001
292,don926,rec1639,612.837
293,don926,rec1640,2525.0110000000004
294,don926,rec1641,92.1265
295,don926,rec1643,2428.357
