,don_id,ppe,date,qty
110,don207,handmadeMasks,2020-04-19 04:00:00+00:00,30.0
111,don208,handmadeMasks,2020-04-19 04:00:00+00:00,100.0
112,don209,handmadeMasks,2020-04-19 04:00:00+00:00,17.0
113,don21,printedFaceShields,2020-04-11 18:00:00+00:00,70.0
114,don210,handmadeMasks,2020-04-19 04:00:00+00:00,10.0
115,don211,handmadeMasks,2020-04-19 04:00:00+00:00,70.0
116,don212,handmadeMasks,2020-04-19 04:00:00+00:00,100.0
117,don213,handmadeMasks,2020-04-19 04:00:00+00:00,40.0
118,don214,respirators,2020-04-19 04:00:00+00:00,100.0
119,don216,disinfectingWipes,2020-04-19 04:00:00+00:00,80.0
120,don217,printedFaceShields,2020-04-19 04:00:00+00:00,11.0
121,don218,printedFaceShields,2020-04-19 04:00:00+00:00,40.0
122,don219,printedFaceShields,2020-04-19 04:00:00+00:00,500.0
123,don22,printedFaceShields,2020-04-11 18:22:00+00:00,50.0
124,don221,respirators,2020-04-19 04:00:00+00:00,1000.0
125,don222,handmadeMasks,2020-04-19 04:00:00+00:00,36.0
126,don223,printedFaceShields,2020-04-19 04:00:00+00:00,500.0
127,don224,printedFaceShields,2020-04-19 04:00:00+00:00,200.0
128,don225,handmadeMasks,2020-04-19 04:00:00+00:00,50.0
129,don226,handmadeMasks,2020-04-19 04:00:00+00:00,20.0
130,don227,handmadeMasks,2020-04-19 04:00:00+00:00,5.0
131,don229,printedFaceShields,2020-04-19 04:00:00+00:00,50.0
132,don23,printedFaceShields,2020-04-11 21:04:00+00:00,50.0
133,don231,printedFaceShields,2020-04-19 04:00:00+00:00,20.0
134,don232,respirators,2020-04-19 04:00:00+00:00,4.0
135,don233,nitrileGloves,2020-04-19 04:00:00+00:00,200.0
136,don234,printedFaceShields,2020-04-19 04:00:00+00:00,200.0
137,don235,printedFaceShields,2020-04-19 04:00:00+00:00,1000.0
138,don236,respirators,2020-04-19 04:00:00+00:00,10.0
139,don237,handmadeMasks,2020-04-19 04:00:00+00:00,10.0
140,don237,printedFaceShields,2020-04-10 19:27:00+00:00,10.0
141,don239,handmadeMasks,2020-04-19 04:00:00+00:00,20.0
142,don24,printedFaceShields,2020-04-12 11:39:00+00:00,5.0
143,don240,printedFaceShields,2020-04-19 04:00:00+00:00,15.0
144,don241,safetyGlasses,2020-04-19 04:00:00+00:00,1.0
145,don242,printedFaceShields,2020-04-19 04:00:00+00:00,20.0
146,don244,handmadeMasks,2020-04-19 04:00:00+00:00,4.0
147,don245,handmadeMasks,2020-04-19 04:00:00+00:00,50.0
148,don246,handmadeMasks,2020-04-19 04:00:00+00:00,24.0
149,don247,handmadeMasks,2020-04-19 04:00:00+00:00,100.0
150,don248,handmadeMasks,2020-04-19 04:00:00+00:00,15.0
151,don249,respirators,2020-04-19 04:00:00+00:00,20.0
152,don25,printedFaceShields,2020-04-12 15:57:00+00:00,50.0
153,don250,nitrileGloves,2020-04-19 04:00:00+00:00,1.0
154,don251,safetyGlasses,2020-04-19 04:00:00+00:00,4.0
155,don252,respirators,2020-04-19 04:00:00+00:00,100.0
156,don253,respirators,2020-04-19 04:00:00+00:00,10.0
157,don254,disinfectingWipes,2020-04-19 04:00:00+00:00,3.0
158,don255,nitrileGloves,2020-04-19 04:00:00+00:00,2.0
159,don256,handmadeMasks,2020-04-19 04:00:00+00:00,40.0
160,don257,printedFaceShields,2020-04-19 13:28:00+00:00,30.0
161,don258,printedFaceShields,2020-04-19 17:09:00+00:00,1000.0
162,don259,printedFaceShields,2020-04-19 17:50:00+00:00,1.0
163,don26,printedFaceShields,2020-04-13 10:09:00+00:00,35.0
164,don260,printedFaceShields,2020-04-19 19:39:00+00:00,50.0
165,don261,printedFaceShields,2020-04-20 09:23:00+00:00,17.0
166,don262,printedFaceShields,2020-04-20 10:49:00+00:00,40.0
167,don27,printedFaceShields,2020-04-13 10:22:00+00:00,100.0
168,don28,printedFaceShields,2020-04-13 11:19:00+00:00,100.0
169,don3,printedFaceShields,2020-04-09 14:24:00+00:00,5.0
170,don30,printedFaceShields,2020-04-13 12:46:00+00:00,1.0
171,don31,printedFaceShields,2020-04-13 13:04:00+00:00,500.0
172,don32,printedFaceShields,2020-04-13 13:53:00+00:00,50.0
173,don34,printedFaceShields,2020-04-13 15:00:00+00:00,100.0
174,don35,printedFaceShields,2020-04-13 15:07:00+00:00,100.0
175,don36,printedFaceShields,2020-04-13 15:14:00+00:00,48.0
176,don37,printedFaceShields,2020-04-13 15:47:00+00:00,400.0
177,don38,printedFaceShields,2020-04-13 15:51:00+00:00,15.0
178,don40,printedFaceShields,2020-04-13 18:58:00+00:00,100.0
179,don41,printedFaceShields,2020-04-13 23:44:00+00:00,100.0
180,don42,printedFaceShields,2020-04-14 01:46:00+00:00,500.0
181,don44,printedFaceShields,2020-04-14 17:48:00+00:00,25.0
182,don45,printedFaceShields,2020-04-15 10:21:00+00:00,100.0
183,don46,printedFaceShields,2020-04-15 10:56:00+00:00,14.0
184,don47,printedFaceShields,2020-04-15 16:05:00+00:00,100.0
185,don48,printedFaceShields,2020-04-15 19:24:00+00:00,70.0
186,don5,printedFaceShields,2020-04-09 23:43:00+00:00,7.0
187,don50,printedFaceShields,2020-04-15 22:04:00+00:00,100.0
188,don52,printedFaceShields,2020-04-16 10:52:00+00:00,100.0
189,don53,printedFaceShields,2020-04-16 11:19:00+00:00,300.0
190,don56,printedFaceShields,2020-04-16 16:01:00+00:00,15.0
191,don57,printedFaceShields,2020-04-16 16:39:00+00:00,9.0
192,don58,printedFaceShields,2020-04-16 17:00:00+00:00,50.0
193,don59,printedFaceShields,2020-04-16 17:31:00+00:00,100.0
194,don6,printedFaceShields,2020-04-10 02:45:00+00:00,50.0
195,don60,printedFaceShields,2020-04-16 00:19:00+00:00,200.0
196,don61,printedFaceShields,2020-04-16 19:55:00+00:00,300.0
197,don62,printedFaceShields,2020-04-16 23:15:00+00:00,15.0
198,don63,printedFaceShields,2020-04-17 01:18:00+00:00,40.0
199,don64,printedFaceShields,2020-04-17 13:16:00+00:00,50.0
200,don65,printedFaceShields,2020-04-17 18:27:00+00:00,500.0
201,don67,printedFaceShields,2020-04-18 14:12:00+00:00,30.0
202,don68,printedFaceShields,2020-04-18 23:34:00+00:00,25.0
203,don69,printedFaceShields,2020-04-19 00:41:00+00:00,50.0
204,don71,handmadeMasks,2020-04-19 04:00:00+00:00,10.0
205,don71,printedFaceShields,2020-04-09 17:52:00+00:00,10.0
206,don72,handmadeMasks,2020-04-19 04:00:00+00:00,25.0
207,don73,handmadeMasks,2020-04-19 04:00:00+00:00,200.0
208,don74,handmadeMasks,2020-04-19 04:00:00+00:00,2.0
209,don75,handmadeMasks,2020-04-19 04:00:00+00:00,1.0
210,don76,printedFaceShields,2020-04-19 04:00:00+00:00,70.0
211,don77,surgicalMasks,2020-04-19 04:00:00+00:00,95.0
212,don78,respirators,2020-04-19 04:00:00+00:00,20.0
213,don8,printedFaceShields,2020-04-10 11:13:00+00:00,100.0
214,don80,printedFaceShields,2020-04-19 04:00:00+00:00,40.0
215,don81,handmadeMasks,2020-04-19 04:00:00+00:00,100.0
216,don82,coveralls,2020-04-19 04:00:00+00:00,4.0
217,don83,printedFaceShields,2020-04-19 04:00:00+00:00,70.0
218,don84,nitrileGloves,2020-04-19 04:00:00+00:00,200.0
219,don85,handmadeMasks,2020-04-19 04:00:00+00:00,50.0
220,don86,nitrileGloves,2020-04-19 04:00:00+00:00,500.0
221,don87,printedFaceShields,2020-04-19 04:00:00+00:00,24.0
222,don88,printedFaceShields,2020-04-19 04:00:00+00:00,50.0
223,don89,printedFaceShields,2020-04-19 04:00:00+00:00,1000.0
224,don9,printedFaceShields,2020-04-10 11:32:00+00:00,30.0
225,don90,nitrileGloves,2020-04-19 04:00:00+00:00,5.0
226,don91,printedFaceShields,2020-04-19 04:00:00+00:00,30.0
227,don92,nitrileGloves,2020-04-19 04:00:00+00:00,3.0
228,don93,respirators,2020-04-19 04:00:00+00:00,140.0
229,don94,handmadeMasks,2020-04-19 04:00:00+00:00,32.0
230,don95,printedFaceShields,2020-04-19 04:00:00+00:00,20.0
231,don96,surgicalMasks,2020-04-19 04:00:00+00:00,300.0
232,don97,printedFaceShields,2020-04-19 04:00:00+00:00,100.0
233,don98,respirators,2020-04-19 04:00:00+00:00,1.0
234,don99,handmadeMasks,2020-04-19 04:00:00+00:00,10.0
