,don_id,rec_id,distance
0,don851,rec1010,2380.3495
1,don851,rec1016,1893.2645
2,don851,rec1030,331.023
3,don851,rec1031,2002.767
4,don851,rec1033,2608.4265
5,don851,rec1035,2472.84
6,don851,rec1036,1213.853
7,don851,rec1037,5.1215
8,don851,rec1038,331.023
9,don851,rec1039,348.2025
10,don851,rec1042,331.023
11,don851,rec1043,2307.6025
12,don851,rec1044,1771.381
13,don851,rec1045,1213.853
14,don851,rec1047,2608.4265
15,don851,rec1048,2578.38
16,don851,rec1049,2472.84
17,don851,rec1050,5.1215
18,don851,rec1051,2456.6575000000003
19,don851,rec1052,685.0084999999999
20,don851,rec1054,331.023
21,don851,rec1055,2307.6025
22,don851,rec1056,1771.381
23,don851,rec1057,2155.799
24,don851,rec1058,1851.429
25,don851,rec106,2472.84
26,don851,rec1060,2456.6575000000003
27,don851,rec1061,2155.799
28,don851,rec1064,2307.6025
29,don851,rec1065,1609.719
30,don851,rec1066,1213.853
31,don851,rec1067,2307.6025
32,don851,rec1068,1930.853
33,don851,rec1069,1213.853
34,don851,rec1070,5.1215
35,don851,rec1071,2330.167
36,don851,rec1072,2548.16
37,don851,rec1074,5.1215
38,don851,rec1075,1930.853
39,don851,rec1076,2608.4265
40,don851,rec1077,2608.4265
41,don851,rec1078,1464.1484999999998
42,don851,rec1079,2330.167
43,don851,rec1080,5.1215
44,don851,rec1081,2608.4265
45,don851,rec1082,1719.783
46,don851,rec1083,1851.429
47,don851,rec1084,2051.2335
48,don851,rec1085,1771.381
49,don851,rec1087,2608.4265
50,don851,rec1088,2230.676
51,don851,rec1089,1646.1675
52,don851,rec1090,1361.0639999999999
53,don851,rec1091,1213.853
54,don851,rec1093,1186.5075000000002
55,don851,rec1094,2608.4265
56,don851,rec1095,287.5555
57,don851,rec1097,1609.719
58,don851,rec1098,45.4975
59,don851,rec1100,2190.6279999999997
60,don851,rec1101,2380.3495
61,don851,rec1102,958.2555
62,don851,rec1103,1186.5075000000002
63,don851,rec1104,2608.4265
64,don851,rec1106,312.05600000000004
65,don851,rec1107,1574.7820000000002
66,don851,rec1108,1719.783
67,don851,rec1109,1851.429
68,don851,rec1110,348.2025
69,don851,rec1111,2456.6575000000003
70,don851,rec1112,685.0084999999999
71,don851,rec1113,2307.6025
72,don851,rec1114,287.5555
73,don851,rec1115,2051.2335
74,don851,rec1116,843.505
75,don851,rec1118,1771.381
76,don851,rec1119,1741.351
77,don851,rec1120,1609.719
78,don851,rec1121,823.6755
79,don851,rec1122,2155.799
80,don851,rec1123,2155.799
81,don851,rec1124,2051.2335
82,don851,rec1125,2608.4265
83,don851,rec1126,5.1215
84,don851,rec1127,2230.676
85,don851,rec1128,1719.783
86,don851,rec1130,1646.1675
87,don851,rec1131,1186.5075000000002
88,don851,rec1132,1361.0639999999999
89,don851,rec1134,1213.853
90,don851,rec1136,2288.321
91,don851,rec1138,2608.4265
92,don851,rec1139,45.4975
93,don851,rec1140,1361.0639999999999
94,don851,rec1141,2190.6279999999997
95,don851,rec1143,2330.167
96,don851,rec1144,312.05600000000004
97,don851,rec1145,5.1215
98,don851,rec1146,13.9625
99,don851,rec1147,1574.7820000000002
100,don851,rec1149,5.1215
101,don851,rec1151,958.2555
102,don851,rec1152,1574.7820000000002
103,don851,rec1153,439.467
104,don851,rec1154,5.1215
105,don851,rec1155,287.5555
106,don851,rec1156,685.0084999999999
107,don851,rec1157,843.505
108,don851,rec1159,2525.0110000000004
109,don851,rec1160,823.6755
110,don851,rec1161,2002.767
111,don851,rec1162,2155.799
112,don851,rec1163,1719.783
113,don851,rec1164,13.9625
114,don851,rec1165,2456.6575000000003
115,don851,rec1166,2288.321
116,don851,rec1167,2608.4265
117,don851,rec1168,1361.0639999999999
118,don851,rec1169,2525.0110000000004
119,don851,rec1170,1574.7820000000002
120,don851,rec1171,2525.0110000000004
121,don851,rec1172,2456.6575000000003
122,don851,rec1174,2525.0110000000004
123,don851,rec1175,2447.0240000000003
124,don851,rec1176,348.2025
125,don851,rec1177,2428.357
126,don851,rec1178,2288.321
127,don851,rec1179,2608.4265
128,don851,rec1180,2330.167
129,don851,rec1182,1213.853
130,don851,rec1183,1213.853
131,don851,rec1185,1810.382
132,don851,rec1186,331.023
133,don851,rec1187,21.814500000000002
134,don851,rec1188,1893.2645
135,don851,rec1189,2127.9300000000003
136,don851,rec1190,331.023
137,don851,rec1191,659.2950000000001
138,don851,rec1192,1851.429
139,don851,rec1194,2380.3495
140,don851,rec1195,1537.2215
141,don851,rec1196,800.7660000000001
142,don851,rec1197,2288.321
143,don851,rec1198,2578.38
144,don851,rec1199,92.1265
145,don851,rec1201,348.2025
146,don851,rec1202,13.9625
147,don851,rec1203,823.6755
148,don851,rec1204,1241.0365000000002
149,don851,rec1206,1930.853
150,don851,rec1207,2525.0110000000004
151,don851,rec1208,2190.6279999999997
152,don851,rec1209,2563.2325
153,don851,rec1210,2330.167
154,don851,rec1211,1609.719
155,don851,rec1212,2563.2325
156,don851,rec1214,1029.376
157,don851,rec1215,2002.767
158,don851,rec1216,2447.0240000000003
159,don851,rec1217,2265.161
160,don851,rec1218,866.1279999999999
161,don851,rec1219,2428.357
162,don851,rec1220,1810.382
163,don851,rec1221,1719.783
164,don851,rec1222,2127.9300000000003
165,don851,rec1224,230.40949999999998
166,don851,rec1225,2721.855
167,don851,rec1226,1537.2215
168,don851,rec1227,1393.7514999999999
169,don851,rec1229,1393.7514999999999
170,don851,rec1230,1893.2645
171,don851,rec1231,331.023
172,don851,rec1233,230.40949999999998
173,don851,rec1236,2447.0240000000003
174,don851,rec1237,366.27750000000003
175,don851,rec1238,1361.0639999999999
176,don851,rec1240,2356.1324999999997
177,don851,rec1241,2356.1324999999997
178,don851,rec1242,2288.321
179,don851,rec1243,2307.6025
180,don851,rec1244,13.9625
181,don851,rec1245,1241.0365000000002
182,don851,rec1246,287.5555
183,don851,rec1248,1361.0639999999999
184,don851,rec1249,2330.167
185,don851,rec1250,2307.6025
186,don851,rec1251,1810.382
187,don851,rec1252,2380.3495
188,don851,rec1253,1393.7514999999999
189,don851,rec1254,2095.107
190,don851,rec1255,2095.107
191,don851,rec1256,937.9275
192,don851,rec1258,685.0084999999999
193,don851,rec1259,1962.951
194,don851,rec1260,5.1215
195,don851,rec1263,2472.84
196,don851,rec1264,2288.321
197,don851,rec1265,2447.0240000000003
198,don851,rec1266,2230.676
199,don851,rec1267,2230.676
200,don851,rec1268,2399.879
201,don851,rec127,1741.351
202,don851,rec1270,1719.783
203,don851,rec1271,1537.2215
204,don851,rec1272,1771.381
205,don851,rec1274,2608.4265
206,don851,rec1275,1719.783
207,don851,rec1277,2399.879
208,don851,rec1278,958.2555
209,don851,rec1279,2380.3495
210,don851,rec1281,2330.167
211,don851,rec1282,348.2025
212,don851,rec1283,331.023
213,don851,rec1284,843.505
214,don851,rec1286,1609.719
215,don851,rec1288,2447.0240000000003
216,don851,rec1289,1851.429
217,don851,rec1290,1893.2645
218,don851,rec1291,331.023
219,don851,rec1292,1810.382
220,don851,rec1293,21.814500000000002
221,don851,rec1294,2288.321
222,don851,rec1295,823.6755
223,don851,rec1296,659.2950000000001
224,don851,rec1297,348.2025
225,don851,rec1298,331.023
226,don851,rec1299,45.4975
227,don851,rec1300,2127.9300000000003
228,don851,rec1301,5.1215
229,don851,rec1302,2578.38
230,don851,rec1303,1537.2215
231,don851,rec1304,92.1265
232,don851,rec1305,2002.767
233,don851,rec1306,13.9625
234,don851,rec1307,2330.167
235,don851,rec1308,1930.853
236,don851,rec1309,230.40949999999998
237,don851,rec1310,331.023
238,don851,rec1311,1241.0365000000002
239,don851,rec1312,866.1279999999999
240,don851,rec1313,1537.2215
241,don851,rec1314,1810.382
242,don851,rec1315,2356.1324999999997
243,don851,rec1318,937.9275
244,don851,rec1320,937.9275
245,don851,rec1321,2428.357
246,don851,rec1322,366.27750000000003
247,don851,rec1323,2721.855
248,don851,rec1324,2447.0240000000003
249,don851,rec1325,230.40949999999998
250,don851,rec1326,45.4975
251,don851,rec1328,348.2025
252,don851,rec1329,1810.382
253,don851,rec133,1393.7514999999999
254,don851,rec1330,13.9625
255,don851,rec1331,2307.6025
256,don851,rec1332,5.1215
257,don851,rec1333,348.2025
258,don851,rec1334,2307.6025
259,don851,rec1336,287.5555
260,don851,rec1337,2265.161
261,don851,rec1338,366.27750000000003
262,don851,rec1339,1962.951
263,don851,rec1342,2447.0240000000003
264,don851,rec1343,2399.879
265,don851,rec1344,348.2025
266,don851,rec1345,2399.879
267,don851,rec1347,1537.2215
268,don851,rec1349,31.4605
269,don851,rec1350,1719.783
270,don851,rec1351,958.2555
271,don851,rec1353,209.404
272,don851,rec1354,1741.351
273,don851,rec1355,348.2025
274,don851,rec1356,843.505
275,don851,rec1357,331.023
276,don851,rec1358,2496.931
277,don851,rec1359,937.9275
278,don851,rec1360,348.2025
279,don851,rec1361,348.2025
280,don851,rec1362,5.1215
281,don851,rec1363,366.27750000000003
282,don851,rec1364,563.1355
283,don851,rec1365,348.2025
284,don851,rec1366,21.814500000000002
285,don851,rec1367,209.404
286,don851,rec1368,1741.351
287,don851,rec1369,563.1355
288,don851,rec1371,2399.879
289,don851,rec1373,1186.5075000000002
290,don851,rec1375,1810.382
291,don851,rec1376,1741.351
292,don851,rec1377,366.27750000000003
293,don851,rec1378,2428.357
294,don851,rec1379,2563.2325
295,don851,rec1380,2563.2325
296,don851,rec1381,2456.6575000000003
297,don851,rec1382,1574.7820000000002
298,don851,rec1383,2447.0240000000003
