,don_id,ppe,date,qty
0,don36,printedFaceShields,2020-04-13 15:14:00+00:00,48.0
1,don369,printedFaceShields,2020-04-24 19:02:40.375000+00:00,40.0
2,don37,printedFaceShields,2020-04-13 15:47:00+00:00,400.0
3,don375,printedFaceShields,2020-04-24 19:52:46.854000+00:00,100.0
4,don379,printedFaceShields,2020-04-24 21:04:05.796000+00:00,50.0
5,don38,printedFaceShields,2020-04-13 15:51:00+00:00,15.0
6,don388,printedFaceShields,2020-04-25 04:57:21.590000+00:00,600.0
7,don389,printedFaceShields,2020-04-25 13:55:43.942000+00:00,10.0
8,don40,printedFaceShields,2020-04-13 18:58:00+00:00,100.0
9,don41,printedFaceShields,2020-04-13 23:44:00+00:00,100.0
10,don418,printedFaceShields,2020-04-26 18:23:01.012000+00:00,50.0
11,don419,printedFaceShields,2020-04-26 19:16:13.944000+00:00,80.0
12,don42,printedFaceShields,2020-04-14 01:46:00+00:00,500.0
13,don424,printedFaceShields,2020-04-26 21:30:31.174000+00:00,50.0
14,don425,printedFaceShields,2020-04-27 00:27:09.674000+00:00,40.0
15,don431,printedFaceShields,2020-04-27 04:19:57.161000+00:00,100.0
16,don432,printedFaceShields,2020-04-27 07:07:19.243000+00:00,500.0
17,don44,printedFaceShields,2020-04-14 17:48:00+00:00,25.0
18,don45,printedFaceShields,2020-04-15 10:21:00+00:00,100.0
19,don459,printedFaceShields,2020-04-27 20:12:21.758000+00:00,100.0
20,don46,printedFaceShields,2020-04-15 10:56:00+00:00,14.0
21,don460,printedFaceShields,2020-04-27 20:28:38.080000+00:00,100.0
22,don47,printedFaceShields,2020-04-15 16:05:00+00:00,100.0
23,don475,printedFaceShields,2020-04-28 05:07:06.674000+00:00,100.0
24,don48,printedFaceShields,2020-04-15 19:24:00+00:00,70.0
25,don482,printedFaceShields,2020-04-28 15:25:02.315000+00:00,100.0
26,don483,printedFaceShields,2020-04-28 15:26:29.656000+00:00,500.0
27,don5,printedFaceShields,2020-04-09 23:43:00+00:00,7.0
28,don50,printedFaceShields,2020-04-15 22:04:00+00:00,100.0
29,don500,printedFaceShields,2020-04-28 21:01:27.485000+00:00,15.0
30,don505,printedFaceShields,2020-04-28 21:50:36.073000+00:00,100.0
31,don507,printedFaceShields,2020-04-28 22:02:40.316000+00:00,350.0
32,don508,printedFaceShields,2020-04-28 22:20:53.906000+00:00,100.0
33,don52,printedFaceShields,2020-04-16 10:52:00+00:00,100.0
34,don520,printedFaceShields,2020-04-29 17:15:52.469000+00:00,100.0
35,don521,printedFaceShields,2020-04-29 17:50:10.441000+00:00,50.0
36,don523,printedFaceShields,2020-04-29 19:36:08.551000+00:00,100.0
37,don529,printedFaceShields,2020-04-29 23:06:15.874000+00:00,35.0
38,don53,printedFaceShields,2020-04-16 11:19:00+00:00,300.0
39,don530,printedFaceShields,2020-04-29 23:10:11.073000+00:00,35.0
40,don538,printedFaceShields,2020-04-30 13:34:11.509000+00:00,35.0
41,don551,printedFaceShields,2020-04-30 22:17:30.292000+00:00,20.0
42,don56,printedFaceShields,2020-04-16 16:01:00+00:00,15.0
43,don57,printedFaceShields,2020-04-16 16:39:00+00:00,9.0
44,don58,printedFaceShields,2020-04-16 17:00:00+00:00,50.0
45,don585,printedFaceShields,2020-05-01 22:26:50.093000+00:00,75.0
46,don59,printedFaceShields,2020-04-16 17:31:00+00:00,100.0
47,don6,printedFaceShields,2020-04-10 02:45:00+00:00,50.0
48,don60,printedFaceShields,2020-04-16 19:07:00+00:00,200.0
49,don61,printedFaceShields,2020-04-16 19:55:00+00:00,300.0
50,don62,printedFaceShields,2020-04-16 23:15:00+00:00,15.0
51,don621,printedFaceShields,2020-05-03 23:08:02.519000+00:00,14.0
52,don626,printedFaceShields,2020-05-04 02:50:49.027000+00:00,50.0
