,don_id,rec_id,distance
0,don719,rec3804,2307.6025
1,don719,rec3807,937.9275
2,don719,rec3816,312.05600000000004
3,don719,rec3817,727.3615
4,don719,rec3821,2288.321
5,don719,rec3823,502.35350000000005
6,don719,rec3826,5.1215
7,don719,rec3837,502.35350000000005
8,don719,rec3838,2456.6575000000003
9,don719,rec3841,257.8485
10,don719,rec3851,2307.6025
11,don719,rec3858,2288.321
12,don719,rec3873,1117.795
13,don719,rec3874,13.9625
14,don719,rec3878,2428.357
15,don719,rec3882,2330.167
16,don719,rec3884,980.8045
17,don719,rec3887,937.9275
18,don719,rec3899,937.9275
19,don719,rec3908,2002.767
20,don719,rec3910,171.4935
21,don719,rec3916,2307.6025
22,don719,rec3920,533.5989999999999
23,don719,rec3936,2307.6025
24,don722,rec3804,1893.2645
25,don722,rec3807,612.837
26,don722,rec3816,659.2950000000001
27,don722,rec3817,502.35350000000005
28,don722,rec3821,1851.429
29,don722,rec3823,117.8545
30,don722,rec3826,411.125
31,don722,rec3837,439.467
32,don722,rec3838,2051.2335
33,don722,rec3841,191.25650000000002
34,don722,rec3851,1893.2645
35,don722,rec3858,1851.429
36,don722,rec3873,708.585
37,don722,rec3874,411.125
38,don722,rec3878,2051.2335
39,don722,rec3882,1962.951
40,don722,rec3884,980.8045
41,don722,rec3887,937.9275
42,don722,rec3899,937.9275
43,don722,rec3908,1574.7820000000002
44,don722,rec3910,563.1355
45,don722,rec3916,1893.2645
46,don722,rec3920,191.25650000000002
47,don722,rec3936,1893.2645
48,don751,rec3804,2447.0240000000003
49,don751,rec3807,1029.376
50,don751,rec3816,171.4935
51,don751,rec3817,892.107
52,don751,rec3821,2415.7664999999997
53,don751,rec3823,635.801
54,don751,rec3826,171.4935
55,don751,rec3837,659.2950000000001
56,don751,rec3838,2578.38
57,don751,rec3841,387.0505
58,don751,rec3851,2447.0240000000003
59,don751,rec3858,2415.7664999999997
60,don751,rec3873,1280.471
61,don751,rec3874,171.4935
62,don751,rec3878,2548.16
63,don751,rec3882,2399.879
64,don751,rec3884,1117.795
65,don751,rec3887,1057.0585
66,don751,rec3899,1057.0585
67,don751,rec3908,2127.9300000000003
68,don751,rec3910,5.1215
69,don751,rec3916,2438.295
70,don751,rec3920,635.801
71,don751,rec3936,2438.295
72,don753,rec3804,2608.4265
73,don753,rec3807,1117.795
74,don753,rec3816,92.1265
75,don753,rec3817,1057.0585
76,don753,rec3821,2563.2325
77,don753,rec3823,800.7660000000001
78,don753,rec3826,348.2025
79,don753,rec3837,843.505
80,don753,rec3838,2721.855
