,don_id,ppe,date,qty
105,don339,handmadeMasks,2020-04-23 16:07:11.409000+00:00,58.0
106,don34,printedFaceShields,2020-04-13 15:00:00+00:00,100.0
107,don340,handmadeMasks,2020-04-23 17:02:52.536000+00:00,20.0
108,don341,handmadeMasks,2020-04-23 17:13:59.033000+00:00,20.0
109,don342,printedFaceShields,2020-04-23 17:32:14.504000+00:00,20.0
110,don343,handmadeMasks,2020-04-23 17:47:14.051000+00:00,50.0
111,don344,printedFaceShields,2020-04-23 18:58:40.446000+00:00,10.0
112,don345,printedFaceShields,2020-04-23 19:14:24.229000+00:00,20.0
113,don346,coveralls,2020-04-23 19:15:25.128000+00:00,20.0
114,don347,surgicalMasks,2020-04-23 22:56:37.256000+00:00,165.0
115,don348,surgicalMasks,2020-04-23 23:17:08.302000+00:00,1000.0
116,don35,printedFaceShields,2020-04-13 15:07:00+00:00,100.0
117,don350,disinfectingWipes,2020-04-23 23:22:41.175000+00:00,64.0
118,don350,surgicalMasks,2020-04-23 23:22:41.175000+00:00,100.0
119,don351,faceShields,2020-04-23 23:31:48.683000+00:00,20.0
120,don352,respirators,2020-04-23 23:46:48.654000+00:00,120.0
121,don353,printedFaceShields,2020-04-24 00:15:32.937000+00:00,50.0
122,don355,faceShields,2020-04-24 01:51:33.747000+00:00,1000.0
123,don358,disinfectingWipes,2020-04-24 02:31:16.220000+00:00,150.0
124,don358,respirators,2020-04-24 02:31:16.220000+00:00,100.0
125,don358,surgicalMasks,2020-04-24 02:31:16.220000+00:00,90.0
126,don359,gowns,2020-04-24 02:32:25.465000+00:00,1.0
127,don36,printedFaceShields,2020-04-13 15:14:00+00:00,48.0
128,don360,handmadeMasks,2020-04-24 02:55:03.199000+00:00,25.0
129,don361,handmadeMasks,2020-04-24 07:03:40.848000+00:00,100.0
130,don363,handmadeMasks,2020-04-24 14:02:38.241000+00:00,50.0
131,don365,respirators,2020-04-24 14:22:25.412000+00:00,10.0
132,don365,surgicalMasks,2020-04-24 14:22:25.412000+00:00,100.0
133,don368,faceShields,2020-04-24 17:55:41.481000+00:00,100.0
134,don369,printedFaceShields,2020-04-24 19:02:40.375000+00:00,40.0
135,don37,printedFaceShields,2020-04-13 15:47:00+00:00,400.0
136,don372,disinfectingWipes,2020-04-24 19:30:24.974000+00:00,160.0
137,don372,handmadeMasks,2020-04-24 19:30:24.974000+00:00,12.0
138,don372,nitrileGloves,2020-04-24 19:30:24.974000+00:00,100.0
139,don373,surgicalMasks,2020-04-24 19:36:34.692000+00:00,100.0
140,don374,respirators,2020-04-24 19:36:52.013000+00:00,60.0
141,don375,printedFaceShields,2020-04-24 19:52:46.854000+00:00,100.0
142,don376,nitrileGloves,2020-04-24 20:14:34.302000+00:00,1.0
143,don377,surgicalMasks,2020-04-24 20:18:44.230000+00:00,10.0
144,don378,surgicalMasks,2020-04-24 20:18:44.485000+00:00,10.0
145,don379,printedFaceShields,2020-04-24 21:04:05.796000+00:00,50.0
146,don38,printedFaceShields,2020-04-13 15:51:00+00:00,15.0
147,don380,surgicalMasks,2020-04-24 21:17:20.428000+00:00,1000.0
148,don381,surgicalMasks,2020-04-24 21:24:37.313000+00:00,1000.0
149,don383,surgicalMasks,2020-04-24 22:47:38.430000+00:00,70.0
150,don385,respirators,2020-04-24 23:02:21.185000+00:00,50.0
151,don386,handmadeMasks,2020-04-25 00:06:15.071000+00:00,100.0
152,don388,printedFaceShields,2020-04-25 04:57:21.590000+00:00,600.0
153,don389,printedFaceShields,2020-04-25 13:55:43.942000+00:00,10.0
154,don390,surgicalMasks,2020-04-25 14:42:13.646000+00:00,95.0
155,don391,surgicalMasks,2020-04-25 14:50:15.252000+00:00,500.0
156,don392,surgicalMasks,2020-04-25 15:46:47.831000+00:00,500.0
157,don393,handmadeMasks,2020-04-25 16:50:05.463000+00:00,200.0
158,don394,surgicalMasks,2020-04-25 17:47:04.679000+00:00,50.0
159,don395,surgicalMasks,2020-04-25 18:28:14.295000+00:00,200.0
160,don396,handmadeMasks,2020-04-25 18:48:35.268000+00:00,10.0
161,don397,respirators,2020-04-25 19:15:17.656000+00:00,250.0
162,don398,handSanitizer,2020-04-25 19:44:44.538000+00:00,6.0
163,don399,handmadeMasks,2020-04-25 20:21:11.157000+00:00,500.0
164,don40,printedFaceShields,2020-04-13 18:58:00+00:00,100.0
165,don400,respirators,2020-04-25 20:53:15.772000+00:00,50.0
166,don401,handmadeMasks,2020-04-25 21:39:31.924000+00:00,50.0
167,don402,faceShields,2020-04-25 21:49:50.976000+00:00,50.0
168,don403,respirators,2020-04-25 23:04:11.391000+00:00,480.0
169,don404,handmadeMasks,2020-04-26 01:15:01.543000+00:00,25.0
170,don405,nitrileGloves,2020-04-26 01:27:53.431000+00:00,600.0
171,don407,disinfectingWipes,2020-04-26 02:04:11.315000+00:00,100.0
172,don407,handSanitizer,2020-04-26 02:04:11.315000+00:00,2.0
173,don409,respirators,2020-04-26 03:41:45.980000+00:00,15.0
174,don409,surgicalMasks,2020-04-26 03:41:45.980000+00:00,75.0
175,don41,printedFaceShields,2020-04-13 23:44:00+00:00,100.0
176,don410,safetyGoggles,2020-04-26 04:04:33.215000+00:00,2.0
177,don411,surgicalMasks,2020-04-26 04:55:06.992000+00:00,300.0
178,don412,respirators,2020-04-26 14:11:07.541000+00:00,10.0
179,don414,respirators,2020-04-26 15:27:20.151000+00:00,10.0
180,don414,surgicalMasks,2020-04-26 15:27:20.151000+00:00,88.0
181,don417,faceShields,2020-04-26 15:48:32.601000+00:00,180.0
182,don417,respirators,2020-04-26 15:48:32.601000+00:00,400.0
183,don417,surgicalMasks,2020-04-26 15:48:32.601000+00:00,150.0
184,don418,printedFaceShields,2020-04-26 18:23:01.012000+00:00,50.0
185,don419,printedFaceShields,2020-04-26 19:16:13.944000+00:00,80.0
186,don42,printedFaceShields,2020-04-14 01:46:00+00:00,500.0
187,don421,respirators,2020-04-26 19:40:50.841000+00:00,150.0
188,don421,surgicalMasks,2020-04-26 19:40:50.841000+00:00,100.0
189,don423,respirators,2020-04-26 20:24:35.376000+00:00,10.0
190,don423,surgicalMasks,2020-04-26 20:24:35.376000+00:00,60.0
191,don424,printedFaceShields,2020-04-26 21:30:31.174000+00:00,50.0
192,don425,printedFaceShields,2020-04-27 00:27:09.674000+00:00,40.0
193,don426,handmadeMasks,2020-04-27 00:28:01.881000+00:00,20.0
194,don427,faceShields,2020-04-27 00:56:46.149000+00:00,1000.0
195,don429,surgicalMasks,2020-04-27 01:20:17.764000+00:00,50.0
196,don430,handmadeMasks,2020-04-27 02:51:18.792000+00:00,5.0
197,don431,printedFaceShields,2020-04-27 04:19:57.161000+00:00,100.0
198,don432,printedFaceShields,2020-04-27 07:07:19.243000+00:00,500.0
199,don433,respirators,2020-04-27 13:54:02.759000+00:00,300.0
200,don434,faceShields,2020-04-27 14:21:14.458000+00:00,100.0
201,don435,respirators,2020-04-27 15:09:01.589000+00:00,8.0
202,don436,handSanitizer,2020-04-27 15:21:55.925000+00:00,2.0
203,don437,faceShields,2020-04-27 15:59:23.652000+00:00,100.0
204,don439,handSanitizer,2020-04-27 16:16:53.381000+00:00,2.0
205,don439,respirators,2020-04-27 16:16:53.381000+00:00,30.0
206,don44,printedFaceShields,2020-04-14 17:48:00+00:00,25.0
207,don440,surgicalMasks,2020-04-27 16:20:52.803000+00:00,90.0
208,don45,printedFaceShields,2020-04-15 10:21:00+00:00,100.0
209,don46,printedFaceShields,2020-04-15 10:56:00+00:00,14.0
210,don47,printedFaceShields,2020-04-15 16:05:00+00:00,100.0
211,don48,printedFaceShields,2020-04-15 19:24:00+00:00,70.0
212,don5,printedFaceShields,2020-04-09 23:43:00+00:00,7.0
213,don50,printedFaceShields,2020-04-15 22:04:00+00:00,100.0
214,don52,printedFaceShields,2020-04-16 10:52:00+00:00,100.0
215,don53,printedFaceShields,2020-04-16 11:19:00+00:00,300.0
216,don56,printedFaceShields,2020-04-16 16:01:00+00:00,15.0
217,don57,printedFaceShields,2020-04-16 16:39:00+00:00,9.0
218,don58,printedFaceShields,2020-04-16 17:00:00+00:00,50.0
219,don59,printedFaceShields,2020-04-16 17:31:00+00:00,100.0
220,don6,printedFaceShields,2020-04-10 02:45:00+00:00,50.0
221,don60,printedFaceShields,2020-04-16 19:07:00+00:00,200.0
222,don61,printedFaceShields,2020-04-16 19:55:00+00:00,300.0
223,don62,printedFaceShields,2020-04-16 23:15:00+00:00,15.0
224,don63,printedFaceShields,2020-04-17 01:18:00+00:00,40.0
225,don64,printedFaceShields,2020-04-17 13:16:00+00:00,50.0
226,don65,printedFaceShields,2020-04-17 18:27:00+00:00,500.0
227,don67,printedFaceShields,2020-04-18 14:12:00+00:00,30.0
228,don68,printedFaceShields,2020-04-18 23:34:00+00:00,25.0
229,don69,printedFaceShields,2020-04-19 00:41:00+00:00,50.0
230,don71,printedFaceShields,2020-04-09 17:52:00+00:00,10.0
231,don76,printedFaceShields,2020-04-19 04:00:00+00:00,70.0
232,don8,printedFaceShields,2020-04-10 11:13:00+00:00,100.0
233,don80,printedFaceShields,2020-04-19 04:00:00+00:00,40.0
234,don82,coveralls,2020-04-19 04:00:00+00:00,4.0
235,don83,printedFaceShields,2020-04-19 04:00:00+00:00,70.0
236,don87,printedFaceShields,2020-04-19 04:00:00+00:00,24.0
237,don88,printedFaceShields,2020-04-19 04:00:00+00:00,50.0
238,don89,printedFaceShields,2020-04-19 04:00:00+00:00,1000.0
239,don9,printedFaceShields,2020-04-10 11:32:00+00:00,30.0
240,don91,printedFaceShields,2020-04-19 04:00:00+00:00,30.0
241,don95,printedFaceShields,2020-04-19 04:00:00+00:00,20.0
242,don97,printedFaceShields,2020-04-19 04:00:00+00:00,100.0
