,don_id,rec_id,distance
0,don310,rec1004,958.2555
1,don310,rec1009,958.2555
2,don310,rec1010,916.9045
3,don310,rec1012,2428.357
4,don310,rec1013,892.107
5,don310,rec1014,980.8045
6,don310,rec1018,533.5989999999999
7,don310,rec102,1213.853
8,don310,rec1023,2525.0110000000004
9,don310,rec1024,533.5989999999999
10,don310,rec1026,2190.6279999999997
11,don310,rec1029,2525.0110000000004
12,don310,rec103,92.1265
13,don310,rec1030,2415.7664999999997
14,don310,rec1031,439.467
15,don310,rec1034,2190.6279999999997
16,don310,rec1038,2415.7664999999997
17,don310,rec1039,2356.1324999999997
18,don310,rec104,958.2555
19,don310,rec1042,2415.7664999999997
20,don310,rec1044,635.801
21,don310,rec1046,1153.0394999999999
22,don310,rec1048,1117.795
23,don310,rec105,980.8045
24,don310,rec1051,980.8045
25,don310,rec1052,2190.6279999999997
26,don310,rec1054,2415.7664999999997
27,don310,rec1056,635.801
28,don310,rec1057,67.313
29,don310,rec1059,1153.0394999999999
30,don310,rec1060,980.8045
31,don310,rec1061,67.313
32,don310,rec1062,146.46300000000002
33,don310,rec1064,800.7660000000001
34,don310,rec1065,589.607
35,don310,rec1067,800.7660000000001
36,don310,rec108,980.8045
37,don310,rec1082,1029.376
38,don310,rec1086,866.1279999999999
39,don310,rec1091,980.8045
40,don310,rec1093,1057.0585
41,don310,rec1095,2356.1324999999997
42,don310,rec1098,2230.676
43,don310,rec1103,1057.0585
44,don310,rec1104,1117.795
45,don310,rec1108,1029.376
46,don310,rec1124,937.9275
47,don310,rec1129,866.1279999999999
48,don310,rec1131,1057.0585
49,don310,rec1134,980.8045
50,don310,rec1136,800.7660000000001
51,don310,rec1139,2230.676
52,don310,rec114,366.27750000000003
53,don310,rec1140,916.9045
54,don310,rec115,916.9045
55,don310,rec1151,2548.16
56,don310,rec1152,892.107
57,don310,rec1165,980.8045
58,don310,rec1166,800.7660000000001
59,don310,rec1168,916.9045
60,don310,rec1169,1086.496
61,don310,rec1170,892.107
62,don310,rec1172,980.8045
63,don310,rec1174,1086.496
64,don310,rec1176,2438.295
65,don310,rec1177,980.8045
66,don310,rec1179,1186.5075000000002
67,don310,rec1187,2190.6279999999997
68,don310,rec1189,892.107
69,don310,rec1191,1537.2215
70,don310,rec1193,2190.6279999999997
71,don310,rec1194,916.9045
72,don310,rec1195,1326.1255
73,don310,rec1196,2496.931
74,don310,rec1198,1117.795
75,don310,rec120,1280.471
76,don310,rec1205,2190.6279999999997
77,don310,rec1207,1117.795
78,don310,rec121,1057.0585
79,don310,rec1211,773.424
80,don310,rec1219,980.8045
81,don310,rec1220,866.1279999999999
82,don310,rec1221,1029.376
83,don310,rec1222,843.505
84,don310,rec1231,1851.429
85,don310,rec1233,2002.767
86,don310,rec1237,2380.3495
87,don310,rec1239,1029.376
88,don310,rec124,685.0084999999999
89,don310,rec1248,843.505
90,don310,rec1250,800.7660000000001
91,don310,rec1251,866.1279999999999
92,don310,rec1253,1326.1255
93,don310,rec1254,312.05600000000004
94,don310,rec1256,1241.0365000000002
95,don310,rec1257,800.7660000000001
96,don310,rec1263,1029.376
97,don310,rec127,1004.607
98,don310,rec1271,1326.1255
99,don310,rec1279,916.9045
100,don310,rec1280,1029.376
101,don310,rec1283,2428.357
102,don310,rec1286,773.424
103,don310,rec1287,2190.6279999999997
104,don310,rec129,800.7660000000001
105,don310,rec1293,2190.6279999999997
106,don310,rec1296,1537.2215
107,don310,rec13,635.801
108,don310,rec130,171.4935
109,don310,rec1300,892.107
110,don310,rec1301,2190.6279999999997
111,don310,rec1302,1117.795
112,don310,rec1303,1326.1255
113,don310,rec1310,1851.429
114,don310,rec1314,866.1279999999999
115,don310,rec1318,1241.0365000000002
116,don310,rec1320,2608.4265
117,don310,rec1321,980.8045
118,don310,rec1322,2380.3495
119,don310,rec1325,2002.767
120,don310,rec1326,2127.9300000000003
121,don310,rec1327,1029.376
122,don310,rec1329,866.1279999999999
123,don310,rec133,800.7660000000001
124,don310,rec1333,2415.7664999999997
125,don310,rec1334,800.7660000000001
126,don310,rec1337,800.7660000000001
127,don310,rec1338,1810.382
128,don310,rec134,1326.1255
129,don310,rec1346,2155.799
130,don310,rec1347,1326.1255
131,don310,rec1353,2288.321
132,don310,rec1354,1029.376
133,don310,rec1357,2428.357
134,don310,rec1359,2608.4265
135,don310,rec1360,2415.7664999999997
136,don310,rec1363,1810.382
137,don310,rec1366,2155.799
138,don310,rec1367,2288.321
139,don310,rec1377,1810.382
140,don310,rec1379,1117.795
141,don310,rec1380,1117.795
142,don310,rec1383,1213.853
143,don310,rec1384,1029.376
144,don310,rec1385,2415.7664999999997
145,don310,rec1387,470.42600000000004
146,don310,rec1389,1153.0394999999999
147,don310,rec1390,2190.6279999999997
148,don310,rec1391,533.5989999999999
149,don310,rec1395,958.2555
150,don310,rec1399,843.505
151,don310,rec1400,2127.9300000000003
152,don310,rec1401,1326.1255
153,don310,rec1404,800.7660000000001
154,don310,rec1405,980.8045
155,don310,rec1407,892.107
156,don310,rec1408,773.424
157,don310,rec1409,411.125
158,don310,rec1411,1117.795
159,don310,rec1412,1117.795
160,don310,rec1414,980.8045
161,don310,rec1415,1029.376
162,don310,rec1416,2127.9300000000003
163,don310,rec1417,866.1279999999999
164,don310,rec1418,800.7660000000001
165,don310,rec1420,1004.607
166,don310,rec1421,823.6755
167,don310,rec1424,980.8045
168,don310,rec1425,843.505
169,don310,rec1427,612.837
170,don310,rec1428,843.505
171,don310,rec1429,171.4935
172,don310,rec143,823.6755
173,don310,rec1430,1029.376
174,don310,rec1431,1029.376
175,don310,rec1432,708.585
176,don310,rec1433,1004.607
177,don310,rec1435,800.7660000000001
178,don310,rec1436,2190.6279999999997
179,don310,rec1437,892.107
180,don310,rec1438,1537.2215
181,don310,rec1440,1326.1255
182,don310,rec1443,892.107
183,don310,rec1444,635.801
184,don310,rec1445,2415.7664999999997
185,don310,rec1446,1029.376
186,don310,rec1447,589.607
187,don310,rec1450,800.7660000000001
188,don310,rec1451,2155.799
189,don310,rec1454,916.9045
190,don310,rec1456,685.0084999999999
191,don310,rec1457,2415.7664999999997
192,don310,rec1458,1057.0585
193,don310,rec1459,892.107
194,don310,rec1461,1086.496
195,don310,rec1463,146.46300000000002
196,don310,rec1467,2190.6279999999997
197,don310,rec1470,2155.799
198,don310,rec1471,45.4975
199,don310,rec1473,1029.376
200,don310,rec1475,171.4935
201,don310,rec1477,1057.0585
202,don310,rec1478,980.8045
203,don310,rec1479,2307.6025
204,don310,rec148,366.27750000000003
205,don310,rec1482,2155.799
206,don310,rec1483,1086.496
207,don310,rec1485,1326.1255
208,don310,rec1486,980.8045
209,don310,rec1488,2428.357
210,don310,rec1489,1004.607
211,don310,rec1490,45.4975
212,don310,rec1491,1029.376
213,don310,rec1493,2447.0240000000003
214,don310,rec1495,67.313
215,don310,rec1498,866.1279999999999
216,don310,rec1499,2190.6279999999997
217,don310,rec15,773.424
218,don310,rec1500,2002.767
219,don310,rec1502,1153.0394999999999
220,don310,rec1503,470.42600000000004
221,don310,rec1504,2127.9300000000003
222,don310,rec1505,366.27750000000003
223,don310,rec1509,67.313
224,don310,rec151,146.46300000000002
225,don310,rec1510,2307.6025
226,don310,rec1512,2380.3495
227,don310,rec1513,2428.357
228,don310,rec1514,2380.3495
229,don310,rec1515,2428.357
230,don310,rec1516,2288.321
231,don310,rec1518,2380.3495
232,don310,rec1519,2190.6279999999997
233,don310,rec1520,2155.799
234,don310,rec1521,916.9045
235,don310,rec1522,2127.9300000000003
236,don310,rec1523,2127.9300000000003
237,don310,rec1524,980.8045
238,don310,rec1529,2578.38
239,don310,rec153,980.8045
240,don310,rec1530,2155.799
241,don310,rec1532,2438.295
242,don310,rec1533,1117.795
243,don310,rec1535,1117.795
244,don310,rec1536,823.6755
245,don310,rec1539,892.107
246,don310,rec154,287.5555
247,don310,rec1540,1004.607
248,don310,rec1542,2155.799
249,don310,rec1543,980.8045
250,don310,rec1544,1057.0585
251,don310,rec1546,67.313
252,don310,rec1548,1646.1675
253,don310,rec155,916.9045
254,don310,rec1551,843.505
255,don310,rec1552,980.8045
256,don310,rec1553,2155.799
257,don310,rec1554,1004.607
258,don310,rec1555,1004.607
259,don310,rec1556,117.8545
260,don310,rec1559,635.801
261,don310,rec1560,916.9045
262,don310,rec1561,1117.795
263,don310,rec1563,747.8325
264,don310,rec1565,980.8045
265,don310,rec1568,1004.607
266,don310,rec157,2190.6279999999997
267,don310,rec1577,980.8045
268,don310,rec1579,773.424
269,don310,rec1580,1029.376
