,don_id,ppe,date,qty
0,don0,printedFaceShields,2020-04-09 13:08:00+00:00,10.0
1,don1,printedFaceShields,2020-04-09 13:36:00+00:00,1.0
2,don10,printedFaceShields,2020-04-10 11:44:00+00:00,20.0
3,don11,printedFaceShields,2020-04-10 12:09:00+00:00,100.0
4,don12,printedFaceShields,2020-04-10 12:35:00+00:00,500.0
5,don13,printedFaceShields,2020-04-10 15:12:00+00:00,100.0
6,don14,printedFaceShields,2020-04-10 18:30:00+00:00,14.0
7,don148,printedFaceShields,2020-04-16 14:49:00+00:00,82.0
8,don16,printedFaceShields,2020-04-10 20:39:00+00:00,400.0
9,don165,printedFaceShields,2020-04-10 04:30:00+00:00,100.0
10,don17,printedFaceShields,2020-04-10 20:40:00+00:00,30.0
11,don18,printedFaceShields,2020-04-10 21:04:00+00:00,50.0
12,don19,printedFaceShields,2020-04-10 23:57:00+00:00,30.0
13,don20,printedFaceShields,2020-04-11 12:09:00+00:00,1000.0
14,don21,printedFaceShields,2020-04-11 18:00:00+00:00,70.0
15,don22,printedFaceShields,2020-04-11 18:22:00+00:00,50.0
16,don23,printedFaceShields,2020-04-11 21:04:00+00:00,50.0
17,don237,printedFaceShields,2020-04-10 19:27:00+00:00,10.0
18,don24,printedFaceShields,2020-04-12 11:39:00+00:00,5.0
19,don25,printedFaceShields,2020-04-12 15:57:00+00:00,50.0
20,don26,printedFaceShields,2020-04-13 10:09:00+00:00,35.0
21,don27,printedFaceShields,2020-04-13 10:22:00+00:00,100.0
22,don28,printedFaceShields,2020-04-13 11:19:00+00:00,100.0
23,don3,printedFaceShields,2020-04-09 14:24:00+00:00,5.0
24,don30,printedFaceShields,2020-04-13 12:46:00+00:00,1.0
25,don31,printedFaceShields,2020-04-13 13:04:00+00:00,500.0
26,don32,printedFaceShields,2020-04-13 13:53:00+00:00,50.0
27,don34,printedFaceShields,2020-04-13 15:00:00+00:00,100.0
28,don35,printedFaceShields,2020-04-13 15:07:00+00:00,100.0
29,don36,printedFaceShields,2020-04-13 15:14:00+00:00,48.0
30,don37,printedFaceShields,2020-04-13 15:47:00+00:00,400.0
31,don38,printedFaceShields,2020-04-13 15:51:00+00:00,15.0
32,don40,printedFaceShields,2020-04-13 18:58:00+00:00,100.0
33,don41,printedFaceShields,2020-04-13 23:44:00+00:00,100.0
34,don42,printedFaceShields,2020-04-14 01:46:00+00:00,500.0
35,don44,printedFaceShields,2020-04-14 17:48:00+00:00,25.0
36,don45,printedFaceShields,2020-04-15 10:21:00+00:00,100.0
37,don46,printedFaceShields,2020-04-15 10:56:00+00:00,14.0
38,don47,printedFaceShields,2020-04-15 16:05:00+00:00,100.0
39,don48,printedFaceShields,2020-04-15 19:24:00+00:00,70.0
40,don5,printedFaceShields,2020-04-09 23:43:00+00:00,7.0
41,don50,printedFaceShields,2020-04-15 22:04:00+00:00,100.0
42,don52,printedFaceShields,2020-04-16 10:52:00+00:00,100.0
43,don53,printedFaceShields,2020-04-16 11:19:00+00:00,300.0
44,don56,printedFaceShields,2020-04-16 16:01:00+00:00,15.0
45,don57,printedFaceShields,2020-04-16 16:39:00+00:00,9.0
46,don58,printedFaceShields,2020-04-16 17:00:00+00:00,50.0
47,don59,printedFaceShields,2020-04-16 17:31:00+00:00,100.0
48,don6,printedFaceShields,2020-04-10 02:45:00+00:00,50.0
49,don60,printedFaceShields,2020-04-16 19:07:00+00:00,200.0
50,don61,printedFaceShields,2020-04-16 19:55:00+00:00,300.0
51,don62,printedFaceShields,2020-04-16 23:15:00+00:00,15.0
52,don63,printedFaceShields,2020-04-17 01:18:00+00:00,40.0
53,don64,printedFaceShields,2020-04-17 13:16:00+00:00,50.0
54,don71,printedFaceShields,2020-04-09 17:52:00+00:00,10.0
55,don8,printedFaceShields,2020-04-10 11:13:00+00:00,100.0
56,don9,printedFaceShields,2020-04-10 11:32:00+00:00,30.0
